,planet_name,disposition,kic_id,koi_id,kep_mag,gmag,gmag_err,kmag,kmag_err,parallax,parallax_err,ruwe,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,rhostar,rhostar_err1,rhostar_err2,teff,teff_err1,teff_err2,feh,feh_err1,feh_err2,logg,logg_err1,logg_err2,age,age_err1,age_err2,age_flag,npl,snr,rcf,detprob,period,period_err1,period_err2,epoch,epoch_err1,epoch_err2,ror,ror_err1,ror_err2,duration,duration_err1,duration_err2,impact,impact_err1,impact_err2,fpp,rgap,rgap_err,rp,rp_err,rp10,rp10_err,rpadj,rpadj_err,sma,sma_err1,sma_err2
2936,K04060.01,CANDIDATE,9086154,K04060,15.858,14.2727,0.02,12.295,0.018,1.0768,0.0176,1.4286,1.197,0.055,-0.082,1.455,0.037,-0.038,0.383,0.039,-0.04,5935.2,118.2,-109.7,0.154,0.138,-0.131,4.186,0.033,-0.039,4.14,1.93,-1.14,0,1,20.5,,0.0007694699897818,225.264851125,0.005850570599989169,-0.00434169220000058,157.969046495,0.013616333000015857,-0.01275558059998616,0.0183955276005,0.0008099056545000025,-0.0005543781224999975,0.5697077292234152,0.025379482407158482,-0.014726955741722891,0.326119728365,0.30196851471619995,-0.22443125007819997,0.026,1.3062356891337756,0.08411137122106382,2.91948279937234,0.13339462662879117,4.1124648449985495,0.1576986023467621,3.133585242056594,0.1576986023467621,0.7693219358114703,9.49101410386759e-05,-0.0001415023920940259
2937,K04066.01,CANDIDATE,8686373,K04066,15.759,13.6341,0.02,12.201,0.019,1.1492,0.0147,0.9867,1.223,0.071,-0.064,1.371,0.033,-0.033,0.465,0.056,-0.037,6204.9,130.1,-114.6,0.072,0.169,-0.15,4.245,0.041,-0.029,2.62,1.15,-1.18,0,1,13.1,,0.0016333979228821,126.55701954,0.0011839272000031542,-0.0012403820000059795,78.696916869,0.009143644679994622,-0.008208325160012464,0.017590907161,0.0007043735573599962,-0.0005125109046400025,0.2677894523296203,0.009547532880167742,-0.008728911725310373,0.31900943406,0.3099372732159999,-0.22256470240847998,0.35,1.391766365451766,0.07420383983007994,2.630609417761631,0.1117766692644255,3.477826055316574,0.13416494936225676,2.865943748882295,0.13416494936225676,0.5275708061588483,8.223346893287426e-05,-7.412594382681622e-05
2938,K04067.01,CANDIDATE,5530112,K04067,15.654,14.4809,0.02,12.817,0.027,1.1063,0.0192,0.9827,1.107,0.042,-0.062,1.093,0.028,-0.027,0.838,0.063,-0.074,6212.2,112.2,-107.6,-0.107,0.125,-0.161,4.403,0.022,-0.033,1.33,1.67,-0.89,0,1,11.1,1.0007,0.0023777155804344,9.6887992519,0.0006231675639991607,-0.0006155623000001498,64.8230896445,0.05132839549999346,-0.05237110310001469,0.023983236175999997,0.0010642176224000023,-0.000929353930719995,0.0814962403052554,0.00438424250088619,-0.004169860635755723,0.303151134785,0.286449306695,-0.21240045168576,0.05,1.846409932361238,0.030127138832866905,2.85929276533043,0.13915465701598573,2.849366544232114,0.14237859060789815,2.8558975712644474,0.14237859060789815,0.09201182030757867,9.373056956667047e-06,-1.3836417412222783e-05
2939,K04068.01,CONFIRMED,6226908,K04068,14.159,15.9912,0.0203,13.511,0.034,1.075,0.0256,0.9884,0.906,0.046,-0.061,0.874,0.029,-0.024,1.337,0.119,-0.143,5549.1,119.6,-132.4,-0.07,0.129,-0.148,4.509,0.027,-0.04,3.82,4.62,-2.63,0,1,25.9,,0.001406753537901,19.597316630999998,0.00016209980000070345,-0.00015092139999950405,68.265365253,0.007801577600005771,-0.008937918480000917,0.029217719081,0.001359229551799998,-0.0009402100379999993,0.1730951671890243,0.006413161233025766,-0.005925203468221507,0.33497571346,0.29815753334000006,-0.23046262952639998,0.00071,1.7087408261955617,0.03612278760052266,2.785405450197643,0.14003011972197438,2.99937003306381,0.14461428080719743,2.854985827196076,0.14461428080719743,0.1376538141650185,1.8765228083634882e-05,-2.4884324197863648e-05
2940,K04069.01,CANDIDATE,5906694,K04069,14.159,15.7914,0.0202,12.494,0.024,2.3759,0.0257,1.0044,0.715,0.03,-0.031,0.697,0.014,-0.014,2.094,0.129,-0.129,4616.9,81.9,-74.5,-0.022,0.106,-0.107,4.604,0.021,-0.023,7.93,7.06,-5.5,1,1,15.9,,0.0045744437267827,13.062454011500002,7.37834599995324e-05,-6.948926000127642e-05,77.1838116695,0.004262950339992244,-0.004112900780000928,0.0193778293845,0.001055993987419998,-0.0007059363284999988,0.1360271109786011,0.005659444113996354,-0.005439792897766332,0.31536357844,0.28751598156999997,-0.21712745849308002,0.013,1.786714236296075,0.03065560568572823,1.4732233210908052,0.07442150812890438,1.517159742582299,0.08048805521404673,1.5052757041588312,0.08048805521404673,0.09706581547128137,1.0934967191958863e-05,-1.1299466098357494e-05
2941,K04072.01,CONFIRMED,6755944,K04072,14.71,13.7879,0.0268,11.996,0.02,1.4833,0.013,1.0459,1.151,0.06,-0.069,1.195,0.025,-0.024,0.67,0.057,-0.064,6084.4,115.0,-109.9,0.096,0.13,-0.15,4.342,0.031,-0.036,2.29,1.88,-1.35,0,1,95.9,,0.0007929819525181,0.69297828188,1.4902500000690821e-06,-1.489088799933036e-06,64.8015130265,0.0017237903799980359,-0.0017294639000056122,0.007281392091900001,0.0003067885557999986,-0.0002502127081120001,0.045178156903218275,0.0023560973597501617,-0.002303506808615491,0.30391568953500003,0.29078396524899996,-0.20902836952372006,0.00055,2.4679631134462148,0.13776420848991247,0.9491022485709102,0.04135444157466775,0.7076070658657085,0.1438372934214374,0.9491022485709102,0.04135444157466775,0.016061495033474704,2.2480080312253255e-06,-2.5852092359091247e-06
2942,K04076.01,CONFIRMED,9455677,K04076,13.55,15.7583,0.0202,13.7,0.037,1.1479,0.024,0.9368,0.818,0.026,-0.032,0.76,0.019,-0.019,1.849,0.126,-0.147,5551.5,93.9,-89.1,-0.429,0.12,-0.121,4.588,0.019,-0.028,2.12,3.18,-1.5,0,1,20.0,1.0042,0.0016774145042837,124.82768664,0.0012116684000034184,-0.0012329387999869823,141.79216409999998,0.00572682920002876,-0.005951356400004215,0.0231668618615,0.0011822731275000012,-0.0009434754433,0.26979217140097494,0.008750163293954394,-0.00871663497877817,0.31835344241,0.28451079166239995,-0.21526125132,0.0021,1.3938743348597546,0.07395113924904691,1.9204874814999164,0.10082929097773335,2.5351617987251274,0.12504126085138598,2.2764656746824743,0.12504126085138598,0.4571648448241464,3.9014750574932837e-05,-4.801815455376349e-05
2943,K04084.01,CONFIRMED,3937814,K04084,14.41,15.811,0.0202,13.271,0.028,1.2468,0.0248,1.0417,0.913,0.039,-0.048,0.864,0.022,-0.021,1.406,0.109,-0.133,5288.4,94.3,-88.6,0.157,0.121,-0.126,4.525,0.024,-0.036,3.64,4.56,-2.54,0,2,16.4,,0.0014401077175967,214.880496255,0.004215122599987353,-0.003744888199975094,146.40403083,0.01202791079998633,-0.014388914400029762,0.025192449229,0.0012705058224399997,-0.0009855060141999994,0.39645924426392204,0.017102908681187023,-0.017689461456327882,0.32305472051499995,0.2793483183694,-0.22696399627915997,0.00062,1.3130345479594285,0.08335077504825324,2.374186404465847,0.12236638543710932,3.327028211867081,0.14805702950582156,2.693039628147498,0.14805702950582156,0.6811394515373135,7.812064650883111e-05,-9.614848801086906e-05
2944,K04084.03,CANDIDATE,3937814,K04084,15.739,15.811,0.0202,13.271,0.028,1.2468,0.0248,1.0417,0.913,0.039,-0.048,0.864,0.022,-0.021,1.406,0.109,-0.133,5288.4,94.3,-88.6,0.157,0.121,-0.126,4.525,0.024,-0.036,3.64,4.56,-2.54,0,2,11.6,,0.0019770553317134,8.1961913813,6.354284000131827e-05,-5.9241348001393135e-05,68.10330256750001,0.006559947459990667,-0.006270937820005429,0.012861657393499999,0.0010043357460200013,-0.0009481986745800003,0.0836553720572491,0.010604243338516964,-0.00970963751852387,0.31944908687,0.29426964538999995,-0.21963838978976002,0.15,1.8807041939841462,0.031563276971752374,1.2121081140214904,0.09686199736480683,1.1858743852082583,0.10187485944380684,1.2023049475579757,0.10187485944380684,0.07718141981864234,8.852023474919143e-06,-1.0894798122977406e-05
2945,K04087.01,CONFIRMED,6106282,K04087,14.767,16.6315,0.0206,12.121,0.021,3.3232,0.0249,1.0901,0.621,0.016,-0.016,0.626,0.021,-0.023,2.483,0.26,-0.197,4170.7,55.9,-49.1,-0.004,0.108,-0.1,4.632,0.028,-0.021,13.33,4.6,-7.08,1,1,15.8,,0.0012942515301571,101.11069688,0.0009710711999986188,-0.0009625344000028235,148.52000136499998,0.007777960600009237,-0.008699680199981685,0.026802576757999998,0.0012810803722400031,-0.0008242326989199994,0.33661151454318194,0.009127407038121427,-0.008488160675078738,0.31102463999999996,0.2844685944580001,-0.21400771747671998,0.0042,1.4265603256603876,0.06998855011634672,1.8301284017557604,0.09774926917385669,2.360528467432133,0.12022194796047628,2.1787322629156636,0.12022194796047628,0.36239014583111134,2.5069214493123885e-05,-2.5069214493123885e-05
2946,K04091.01,CONFIRMED,3103227,K04091,13.926,15.3257,0.0201,13.427,0.037,0.8497,0.0233,1.0351,1.015,0.068,-0.07,1.091,0.04,-0.038,0.769,0.107,-0.099,5963.1,114.7,-112.5,-0.104,0.143,-0.14,4.365,0.044,-0.048,4.43,3.02,-2.43,0,1,17.0,,0.0009559253221788,225.58589837,0.003627693600009252,-0.003679349199984472,205.795858185,0.00927642420001007,-0.008630001399978937,0.025300570655,0.0010729744953999996,-0.0008993472892000025,0.46831014762579465,0.016295692249392035,-0.015455429709312407,0.316733031085,0.26595470161899987,-0.213826234625,0.0031,1.30603106990981,0.08413418419336184,3.0108266164076603,0.1595946366589594,4.241798761014668,0.18041343907865567,3.206889699174102,0.18041343907865567,0.728860514532499,0.00013110620838581102,-0.00013496227333833488
2947,K04092.01,CONFIRMED,4850961,K04092,15.549,15.4814,0.0401,13.77,0.05,0.6853,0.0245,1.0222,1.134,0.047,-0.055,1.134,0.047,-0.045,0.766,0.086,-0.088,6386.7,118.0,-116.5,-0.203,0.126,-0.133,4.38,0.03,-0.038,1.18,1.3,-0.77,0,1,38.0,,0.0010101942129131,24.4973124435,0.00019452161999922168,-0.0002119032200020854,66.921251523,0.00618931220000718,-0.005959324279999123,0.019700096653,0.0007959300021599981,-0.0006867873744000053,0.21660712011597774,0.00858773203713023,-0.009033666126986278,0.32272175205,0.2806617171144,-0.21630747684039997,0.0025,1.6673040091568354,0.040393605299829397,2.4367562615594047,0.13501707215768868,2.689150566810369,0.14092995821738158,2.5524875559068483,0.14092995821738158,0.17214632521640738,1.915660408515543e-05,-2.2417302652841464e-05
2948,K04097.01,CANDIDATE,5688683,K04097,15.842,14.7119,0.0201,10.841,0.02,5.2688,0.0136,1.1807,0.713,0.026,-0.024,0.698,0.011,-0.01,2.089,0.132,-0.116,4300.2,57.8,-46.0,0.311,0.112,-0.111,4.602,0.022,-0.02,10.71,6.06,-6.66,1,1,10.3,1.0222,0.0026356636832446,2.79064607225,4.566649999926398e-06,-4.469209999857782e-06,66.155134617,0.0012147962400064216,-0.0012520319200035601,0.013889863688999998,0.0013314970188000024,-0.0009357447859999982,0.025069256733140734,0.003949282600494982,-0.004531954132913223,0.32546162,0.28614708905999997,-0.22684361748672005,0.034,2.1173385241900005,0.0641319659496017,1.0575090327165197,0.08904929121583254,0.9189917426845002,0.1097391695002428,1.0432345134764744,0.1097391695002428,0.034656188236971544,3.393130601248342e-06,-3.1321205549984696e-06
2949,K04098.01,CANDIDATE,8222627,K04098,15.842,14.7802,0.0201,11.785,0.013,2.8371,0.3033,20.1957,0.722,0.04,-0.039,0.719,0.042,-0.041,1.901,0.284,-0.254,4772.2,102.0,-97.9,-0.092,0.122,-0.13,4.578,0.038,-0.039,11.27,5.84,-7.0,1,1,6.4,1.1675,0.0016961420559981,1.1217332499,4.134028000146728e-06,-3.959463999780866e-06,64.569310438,0.002888412719997291,-0.002903348999993227,0.008427670095699998,0.000564972765276001,-0.0004574368593959991,0.041986186710984946,0.0042131598276404295,-0.004254203117250374,0.327797311845,0.2933915046742,-0.22618641296139996,0.17,2.3406149129240856,0.10929097452790734,0.6609477009659512,0.05550409518213522,0.5195830219923042,0.12257741103175257,0.6609477009659512,0.05550409518213522,0.018954830503573744,2.8195426150528163e-06,-2.7490540496764953e-06
2950,K04099.01,CANDIDATE,8951205,K04099,15.024,15.8455,0.0202,13.478,0.031,1.2537,0.0241,0.9665,0.821,0.038,-0.052,0.78,0.022,-0.021,1.71,0.133,-0.156,5268.8,97.8,-94.6,-0.153,0.122,-0.147,4.566,0.023,-0.035,3.84,5.87,-2.77,0,1,24.9,,0.0020106829063246,4.95060759605,2.0031945998866263e-05,-2.0433918000328788e-05,65.809166129,0.003395677599996816,-0.0033386997200040014,0.01612469404,0.0008628891482800015,-0.0006646080934399976,0.07257757015016697,0.005566003424038207,-0.005063919295511934,0.327076467005,0.2940495102222,-0.22589934895499997,0.2,1.9879496821424694,0.04280131909755205,1.3718820216098586,0.07565840311039193,1.2697820988314306,0.08692610009487965,1.316191101428214,0.08692610009487965,0.053231393115031986,6.6152191427621255e-06,-9.052405142727119e-06
2951,K04103.01,CONFIRMED,3747817,K04103,15.024,15.5834,0.0202,12.881,0.03,1.3018,0.0221,0.9402,0.849,0.05,-0.034,0.981,0.026,-0.026,0.889,0.101,-0.075,5291.0,96.7,-80.9,0.07,0.128,-0.125,4.38,0.038,-0.028,15.2,3.07,-4.48,0,2,29.4,,0.0036376560486916,184.773125465,0.0024316198000065015,-0.002162365399982491,150.355910645,0.009474792200023785,-0.011658587400006581,0.028117064274499996,0.0012695081055800021,-0.0008961945084199965,0.4008728163946782,0.012294832660356192,-0.011681620900205303,0.33390727102000006,0.270672027474,-0.22850751967880006,0.0061,1.3350193314679453,0.08085768568523481,3.00863608677663,0.1420669771723459,4.146674335855428,0.16346556621276567,3.1964872098895967,0.16346556621276567,0.6011869489837826,9.506219151399602e-05,-6.46422902295173e-05
2952,K04103.02,CANDIDATE,3747817,K04103,15.024,15.5834,0.0202,12.881,0.03,1.3018,0.0221,0.9402,0.849,0.05,-0.034,0.981,0.026,-0.026,0.889,0.101,-0.075,5291.0,96.7,-80.9,0.07,0.128,-0.125,4.38,0.038,-0.028,15.2,3.07,-4.48,0,2,18.1,,0.0063262216480929,14.23743224,0.0004251617599990709,-0.0002704293200004315,73.47784873250001,0.011590409139984104,-0.012678692260010394,0.0134523293105,0.00141797971314,-0.0011885004092999987,0.12732820010282853,0.07440248797012089,-0.022492517919204424,0.322946456735,0.3113949184457999,-0.22289493172339997,0.031,1.7698658083237169,0.031449730553681166,1.43945196481552,0.1450965595911838,1.4964928995205022,0.14846581140820636,1.4794857057605801,0.14846581140820636,0.10886078309666514,1.721352173162016e-05,-1.170519477750171e-05
2953,K04109.01,CANDIDATE,7907808,K04109,15.076,15.6245,0.0202,12.369,0.023,2.2099,0.0228,0.9857,0.775,0.041,-0.035,0.774,0.015,-0.015,1.656,0.142,-0.115,4851.1,86.7,-81.2,0.064,0.122,-0.118,4.547,0.03,-0.026,10.75,5.9,-6.41,1,1,12.5,,0.0024348551177819,0.655939908315,2.077576199965847e-06,-2.001005000029643e-06,65.0995782975,0.002357371059986235,-0.0021813927800025112,0.0077446844788000005,0.00043994505390000053,-0.0003165189694000004,0.05371766928918813,0.0033857800567900706,-0.00342215832518631,0.30779262937499996,0.30165179608500003,-0.21217529367055998,0.0014,2.4829202871457707,0.14121014399731127,0.653845846213057,0.034747389867442295,0.4845408703857406,0.14542243936319255,0.653845846213057,0.034747389867442295,0.013571391572874921,1.9277135473585324e-06,-1.645609125793869e-06
2954,K04117.01,CONFIRMED,3955817,K04117,15.965,15.5228,0.0202,13.167,0.033,1.4455,0.0243,1.0143,0.807,0.039,-0.049,0.778,0.017,-0.019,1.702,0.138,-0.151,5323.5,112.5,-96.1,-0.246,0.113,-0.12,4.562,0.026,-0.035,4.77,5.88,-3.33,0,1,9.9,,0.0018342064883448,4.24263167995,2.5511478000339594e-05,-2.8586481999326452e-05,68.02972249000001,0.005187730279985203,-0.004911005240003874,0.0124080632685,0.0006907900659400001,-0.0005566498299000005,0.10793548567988767,0.006274451736837827,-0.005941250500997822,0.317576621615,0.292686437125,-0.21987958506804,0.0043,2.021985033411642,0.04784405327440732,1.0529658238608144,0.058560032750810176,0.9581955770636335,0.07561964605511115,1.0435341913908083,0.07561964605511115,0.04775247023233951,6.196163638232079e-06,-7.784923545471073e-06
2955,K04120.01,CANDIDATE,9700449,K04120,15.813,15.5037,0.0201,13.645,0.043,0.6525,0.0251,0.9175,1.089,0.075,-0.082,1.275,0.06,-0.059,0.513,0.086,-0.075,5972.7,118.9,-110.5,0.017,0.135,-0.168,4.257,0.049,-0.052,4.93,2.41,-1.91,0,1,13.5,1.0075,0.0027145381163773,110.4599353,0.003009569599996098,-0.003121018800001707,80.57665506800001,0.025677586559993415,-0.028071849800014093,0.016677037338499998,0.0007565701093000046,-0.000731601710259995,0.5753818130997094,0.045828484118722534,-0.05608752334330702,0.30864774209,0.27552835480999993,-0.20815235883760005,0.0013,1.4127499373600383,0.07167257374189064,2.319315151440542,0.14975671922095798,3.020732661737162,0.16602419335329294,2.5968579824154343,0.16602419335329294,0.4635468065722392,8.571620623709101e-05,-9.371638548588618e-05
2956,K04121.01,CONFIRMED,6349881,K04121,15.061,16.3579,0.0204,13.8809,0.046,1.0581,0.0339,1.0048,0.732,0.042,-0.033,0.754,0.027,-0.025,1.679,0.203,-0.17,5237.1,89.6,-85.7,-0.396,0.125,-0.124,4.542,0.038,-0.033,12.04,5.16,-6.31,1,1,13.0,1.0043,0.0012963019920237,198.08873174000001,0.0024231428000121014,-0.0024470588000156113,252.730744805,0.008839504999997416,-0.0078006797999989885,0.029082730835499997,0.0015600926070200027,-0.0011412070856599947,0.32925521733297336,0.013621770048798165,-0.011880150589757277,0.33171211967,0.28445706584919994,-0.22332386199080007,0.00038,1.3248394391626088,0.08201837604277638,2.3918680022360954,0.13945860739138533,3.3219399981753104,0.16178911330568205,2.7015489215784783,0.16178911330568205,0.5993649170664507,9.233481680320735e-05,-7.254878463109147e-05
2957,K04123.01,CANDIDATE,6140059,K04123,15.82,14.0813,0.02,12.098,0.018,0.7228,0.0199,1.0351,1.528,0.06,-0.15,2.347,0.077,-0.074,0.115,0.012,-0.013,6077.8,115.1,-104.2,0.234,0.116,-0.121,3.875,0.03,-0.047,2.21,0.87,-0.3,0,1,14.7,,0.0014018324294213,44.62259011650001,0.0007262792199966839,-0.0007808861800100431,70.9446346915,0.011660764539996649,-0.014199994899996682,0.010675228447,0.000480474474720001,-0.0003569830330399995,0.508024948925616,0.0162817827680779,-0.01491700998648754,0.34272397092499995,0.2917170796178,-0.23911319970499995,0.024,1.5608702307155886,0.05317565500440328,2.7328824167959627,0.1395440605579183,3.221602634191587,0.1493324985464962,2.8778891495700574,0.1493324985464962,0.28359076155155144,2.9898950140998832e-05,-7.474737535249707e-05
2958,K04126.01,CONFIRMED,9272070,K04126,15.927,15.7748,0.0202,13.834,0.043,0.4971,0.0279,1.0031,1.134,0.093,-0.093,1.529,0.094,-0.09,0.308,0.06,-0.052,5924.0,110.7,-112.6,0.024,0.133,-0.155,4.118,0.053,-0.061,5.52,1.98,-1.71,0,1,13.6,,0.0025982085798159,8.104999172500001,8.220690000015907e-05,-0.00010774553200043613,68.8870846785,0.010133464139997272,-0.007468688459994155,0.013445576479,0.0006121797269999993,-0.0005409677816399991,0.18588380477771393,0.009532151322212024,-0.008682981770217812,0.31926336321000004,0.2842132276271999,-0.22015804445300002,0.0001,1.8830202731185144,0.031704673595304614,2.242423272416114,0.16581848287599477,2.1911919272182803,0.16882226035414102,2.206706619163706,0.16882226035414102,0.08234820026220292,1.8132595353641097e-05,-1.8132595353641097e-05
2959,K04127.01,CONFIRMED,5088400,K04127,,15.8649,0.0202,13.555,0.043,1.0604,0.0278,0.9778,0.918,0.043,-0.05,0.877,0.029,-0.027,1.346,0.126,-0.145,5424.5,94.7,-92.0,0.065,0.118,-0.126,4.514,0.027,-0.039,3.58,4.27,-2.47,0,1,,,,8.827165771699999,7.686424800112945e-05,-7.255087600022136e-05,72.7322938765,0.0068826091000033784,-0.007784843300001398,0.017593375684,0.0012093535182399993,-0.0011196001308400004,0.08248156526817592,0.008077887056940417,-0.007436864711986249,0.32429482654499997,0.28884275017819994,-0.22321045825619998,0.0012,1.8654236647765068,0.030768572611272693,1.6829819152044758,0.12376545940694056,1.6600447300250392,0.1275327173816437,1.6629178656905776,0.1275327173816437,0.08124117438198593,1.0217342011911875e-05,-1.1880630246409157e-05
2960,K04129.01,CANDIDATE,11970988,K04129,13.776,14.1184,0.02,11.58,0.016,3.0256,0.0211,0.977,0.835,0.032,-0.043,0.791,0.013,-0.013,1.683,0.1,-0.132,5002.0,77.0,-73.1,0.106,0.115,-0.119,4.563,0.02,-0.03,4.45,5.7,-3.14,1,1,12.2,,0.0011099833570845,2.3148203255,1.3370496000142396e-05,-1.3196343999766214e-05,66.0490943545,0.004579536139999618,-0.00458752814000718,0.00697864345425,0.0004380580647219993,-0.0003498146919620002,0.08713620368845934,0.006647744125057697,-0.007009847923098514,0.324593366385,0.2985043094466,-0.22294918897180005,0.0073,2.161329202588991,0.07240535152824108,0.6021132344487049,0.03560394189754578,0.5125958368852421,0.0806856592497823,0.6021132344487049,0.03560394189754578,0.03224938674301168,3.3183403446023153e-06,-4.45901983805936e-06
2961,K04136.01,CANDIDATE,7256914,K04136,13.776,14.4451,0.02,12.416,0.016,0.7989,0.0184,1.0219,1.192,0.137,-0.066,1.872,0.056,-0.056,0.18,0.028,-0.019,5758.0,112.1,-113.3,0.173,0.163,-0.148,3.966,0.057,-0.038,5.56,0.91,-1.94,0,2,15.4,1.0039,0.001244630352987,2.4175021121,2.0974807999785128e-05,-2.1938200000182206e-05,66.805404243,0.008014520400010383,-0.006773585320004827,0.006959703229049999,0.0003600344327380012,-0.0002957774482499984,0.1790744044754159,0.009511598998881376,-0.008813685997459964,0.316707507935,0.2855884271518,-0.21916859454768,0.0,2.1510349564923708,0.070435201159484,1.4211085251461342,0.07958216165957242,1.2156193363462717,0.10627529353893733,1.3073157414790446,0.10627529353893733,0.03737814724445607,1.153448068750528e-05,-5.556757119528091e-06
2962,K04136.02,CANDIDATE,7256914,K04136,14.886,14.4451,0.02,12.416,0.016,0.7989,0.0184,1.0219,1.192,0.137,-0.066,1.872,0.056,-0.056,0.18,0.028,-0.019,5758.0,112.1,-113.3,0.173,0.163,-0.148,3.966,0.057,-0.038,5.56,0.91,-1.94,0,2,16.4,1.0039,0.0016096125652303,4.033567092249999,4.2938414001270075e-05,-4.3882193999422725e-05,67.2340120705,0.008921672500008526,-0.008339477020001596,0.007460092536300001,0.00036186345122799987,-0.0003074980013920009,0.24078768549612417,0.009313876107775898,-0.009079395067178336,0.305787764445,0.29579038690900006,-0.21980030559908,0.32,2.0332557148521,0.04962016327893793,1.523283501150393,0.08232537583618416,1.3784993307251583,0.09612298429822824,1.4254108006837864,0.09612298429822824,0.05258146949501543,1.6226056910856107e-05,-7.816932526397831e-06
2963,K04139.01,CONFIRMED,9956082,K04139,14.886,15.7275,0.0202,13.8,0.051,0.7261,0.0237,0.9999,1.082,0.05,-0.06,1.069,0.047,-0.039,0.869,0.09,-0.098,6135.0,123.7,-123.4,-0.097,0.119,-0.128,4.41,0.028,-0.037,1.61,1.82,-1.07,0,1,12.3,1.0063,0.0028274502164945,3.740313413,2.0179135999942588e-05,-1.8673440000060992e-05,67.7038275415,0.0038485594599961814,-0.00402393550000113,0.011953983257499998,0.0005919759745800033,-0.000505473033419997,0.09937808906461768,0.004367426387579379,-0.004326718804180174,0.31367146508,0.2909007847224,-0.2124134650392,0.00019,2.0502080933505797,0.05237767382785643,1.3938660097438889,0.0853814901124397,1.2509527526727,0.10016695847153369,1.3150303737703375,0.10016695847153369,0.04841302214320459,6.006768594867506e-06,-7.208122313841007e-06
2964,K04144.01,CANDIDATE,3112129,K04144,14.97,14.8341,0.0201,12.969,0.03,1.189,0.0198,1.1308,1.03,0.026,-0.031,0.972,0.023,-0.022,1.112,0.065,-0.069,6267.2,103.4,-101.5,-0.341,0.105,-0.112,4.474,0.015,-0.019,0.68,0.96,-0.44,0,1,10.9,,0.0006033825785924,0.48765570636000005,8.621911999351362e-07,-9.239284000650549e-07,65.167889743,0.0015090389999983245,-0.0014470109600068781,0.0097726974755,0.0004191693721799991,-0.0003108700714480016,0.04287383278915047,0.00221626116421126,-0.0022392388845051334,0.32207446537,0.2951791077087999,-0.21944411587720003,0.053,2.565224380198346,0.16052151465720718,1.0361232022015334,0.04589333387661559,0.7431968551239995,0.16695315139929073,1.0193860319537336,0.16695315139929073,0.012245289559798747,8.299293938621398e-07,-9.895312003740899e-07
2965,K04145.01,CANDIDATE,3103212,K04145,15.254,14.9729,0.0201,12.6771,0.026,0.7069,0.02,0.9795,1.211,0.11,-0.046,1.903,0.075,-0.067,0.172,0.027,-0.018,5590.8,134.8,-120.3,0.369,0.103,-0.129,3.956,0.053,-0.034,5.84,0.81,-1.77,0,1,14.5,1.0553,0.0024642450712022,3.2542458132,3.167819200067257e-05,-3.513997199977581e-05,66.514020969,0.011281912240008296,-0.008660478999999555,0.0083208641323,0.0003920322932640004,-0.0003160553729200013,0.2245866688727482,0.009499686566614596,-0.010317899004434472,0.3264052086,0.29777010026999995,-0.2247099389912,0.16,2.081844483322219,0.05776681821881508,1.7271811842913458,0.09812566437480344,1.5265373588446842,0.11386681384899726,1.5646210746751101,0.11386681384899726,0.045810256993674046,1.1172419499441095e-05,-4.672102699766276e-06
2966,K04146.01,CONFIRMED,10000941,K04146,15.254,14.3636,0.02,11.657,0.017,3.0711,0.0143,1.0688,0.813,0.028,-0.038,0.765,0.012,-0.012,1.811,0.092,-0.123,4871.8,74.8,-70.4,0.123,0.111,-0.113,4.581,0.017,-0.027,3.97,5.66,-2.86,1,2,16.0,,0.0057172344737318,3.50472842195,1.6073617999712297e-05,-1.5484297999801555e-05,66.7205030845,0.003463997500006144,-0.003520443339994017,0.0086212927745,0.0005114325683560003,-0.0003388199619040015,0.08225296000493024,0.004505782108363429,-0.004032855498929511,0.328816986585,0.30483780111899994,-0.23033924069204004,0.0077,2.064932417059427,0.05484909934734988,0.7193901848768492,0.03791582175090071,0.6410272458497164,0.0666785815555605,0.7193901848768492,0.03791582175090071,0.042145143750653445,3.8971847027648304e-06,-5.2890363823236984e-06
2967,K04146.02,CANDIDATE,10000941,K04146,15.254,14.3636,0.02,11.657,0.017,3.0711,0.0143,1.0688,0.813,0.028,-0.038,0.765,0.012,-0.012,1.811,0.092,-0.123,4871.8,74.8,-70.4,0.123,0.111,-0.113,4.581,0.017,-0.027,3.97,5.66,-2.86,1,2,10.4,,0.0002702508740093,2.5738428154,1.7587728000201253e-05,-1.646551200007451e-05,65.1718123065,0.005150627500015048,-0.005575435579999066,0.00617210351705,0.00044385177825000035,-0.00038135882307800077,0.07923720601241308,0.006256407910552417,-0.005917203266834148,0.33022929496,0.2991808087964001,-0.23039316003,,2.136258484965046,0.06764260228619452,0.5150214482151328,0.035460320165885385,0.4435977534485252,0.07637379099085881,0.5150214482151328,0.035460320165885385,0.0343056753308697,3.17226473134071e-06,-4.305216421105248e-06
